title,description,objects,objectlinks,lon,lat,bar_lon,bar_lat
"Indigenous pulses, cereals and fruits of Ascara (Jaca)","The MOVING reference member state of this VC (Value Chain) is SPAIN ADEGUA. The reference MOVING Card ID of this VC is VC 35 ES. The 'Organic Production of Foodstuffs linked to the Aragonese Territory' project, coordinated by the ATADES Gardeniers Special Employment Center, aims to evaluate the productivity and viability of native legumes in mountain areas such as boliche, chickpeas, and lentils; the revaluation of the Torres de Berrellén melon in the traditional growing region in the province of Zaragoza; the development of innovative products from local varieties; and the research and development of organic honey from borage flower. The project is part of the Rural Development Program, funded by the Government of Aragon and the European Agricultural Fund for Rural Development (EAFRD).","spain, boliche, borage, aragon","http://www.wikidata.org/entity/Q29, http://www.wikidata.org/entity/Q4939431, http://www.wikidata.org/entity/Q147075, http://www.wikidata.org/entity/Q4040",-3.5,40.2,-3.5,40.2
"Mountain landscape and reference chains","The reference mountain chain of this VC is Pyrenees. The reference mountain landscape of this VC is Jaca (Ascara). The Canal de Berdún, where Cielos de Ascara is located, is a particular and different territory within the Pyrenean ecosystem. On the other hand, the project is implemented in areas of the provinces of Huesca and Zaragoza, depending on the crop or product. Native legumes (boliche, chickpeas and lentils) and honey in Ascara (Huesca) and melon from Torres de Berrellén in Alagón and Montañana (Zaragoza). Besides, trials will be implemented on the Gardeniers farm in the Cielos de Ascara agroecological social project, with Sigpac references. Most of the experimentation will be carried out in this area, which belongs to the municipality of Jaca in the Jacetania region and is included in the Natura 2000 Network."," mountain, pyrenees, landscape, jaca, ascara, canal, territory, ecosystem, project, huesca, zaragoza, boliche, honey, farm, natura 2000"," http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q12431, http://www.wikidata.org/entity/Q107425, http://www.wikidata.org/entity/Q49581, http://www.wikidata.org/entity/Q8206262, http://www.wikidata.org/entity/Q12284, http://www.wikidata.org/entity/Q183366, http://www.wikidata.org/entity/Q37813, http://www.wikidata.org/entity/Q170584, http://www.wikidata.org/entity/Q11967, http://www.wikidata.org/entity/Q10305, http://www.wikidata.org/entity/Q4939431, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q503021",-0.652777777,42.569166666,-3.5,40.2
"Geography and population","The size of the area (km2) is 406.35. The minimum altimetry of the LAU (Local Administrative Unit) is 650. The maximum altimetry of the LAU is 2100. The total population (in thousand) is 13.129. The population density (Inhabitants/km2) in the LAU is 32.31. The population change rate of the LAU in the last 10 years (%) has been -0.02%. The overall regional population density (Inhabitants/km2) is 27.86. The regional population change rate in the last 10 years (%) has been 0.00%.","population density, altimetry, population","https://www.wikidata.org/entity/Q22856, https://www.wikidata.org/entity/Q1309100, https://www.wikidata.org/entity/Q2625603",-0.5516152141837889,42.550615423417995,-3.5,40.2
"Income and gross value added","The average per capita income (EUR/year) [Province] is 25838. The total Gross Value Added (GVA) (EUR million/year) [Province] is 5551,3. The primary sector share of total GVA/year [Province] is 15.04%. The secondary sector share of total GVA/year [Province] is 21.59%. The tertiary sector share of total GVA/year [Province] is 63.37%. The per capita income (EUR/year) [Region] is 12300. The total Gross Value Added (GVA) (EUR million/year) [Region] is 34506. The primary sector share of total GVA/year [Region] is 6.32%. The secondary sector share of total GVA/year [Region] is 31.14%. The tertiary sector share of total GVA/year [Region] is 62.53%.","gross value added, tertiary sector of the economy, secondary sector of the economy, primary sector of the economy","https://www.wikidata.org/entity/Q994873, https://www.wikidata.org/entity/Q55638, https://www.wikidata.org/entity/Q55639, https://www.wikidata.org/entity/Q55640",-0.5516152141837889,42.550615423417995,-3.5,40.2
Tourism,"The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 5929. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is 206. The nearest settlement with population over 100000 (km) is 72.4. In this region protected areas are present.","tourism industry",https://www.wikidata.org/entity/Q9323634,-0.5516152141837889,42.550615423417995,-3.5,40.2
Employment,"The primary sector share of total employment/year [Province] is 13.40%. The secondary sector share of total employment/year [Province] is 25.00%. The tertiary sector share of total employment/year [Province] is 61.50%. The primary sector share of total employment/year [Region] is 6.37%. The secondary sector share of total employment/year [Region] is 27.62%. The tertiary sector share of total employment/year [Region] is 66.09%.","employment, tertiary sector of the economy, secondary sector of the economy, primary sector of the economy","https://www.wikidata.org/entity/Q656365, https://www.wikidata.org/entity/Q55638, https://www.wikidata.org/entity/Q55639, https://www.wikidata.org/entity/Q55640",-0.5516152141837889,42.550615423417995,-3.5,40.2
"Interest on this VC","Cielos de Ascara is a unique and responsible project that recovers the natural, cultural, and ecological heritage in the Aragonese Pyrenees. It integrates people with particular social and labor insertion difficulties. The project pursues its members' cooperation to manage natural resources and inputs for organic food production efficiently. The project combines actions in mountain and valley areas and promotes public-private collaboration. It is an endogenous innovation project that connects multiple local actors while efficiently leveraging public co-financing aimed at promoting territorially-based social development.","ascara, project, pyrenees, cooperation, organic food, mountain, valley, collaboration","http://www.wikidata.org/entity/Q8206262, http://www.wikidata.org/entity/Q170584, http://www.wikidata.org/entity/Q12431, http://www.wikidata.org/entity/Q380962, http://www.wikidata.org/entity/Q380778, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q39816, http://www.wikidata.org/entity/Q1145523",-0.652777777,42.569166666,-3.5,40.2
"Key local assets","Aragon has an important food heritage. There is a growing demand for sustainable, proximity, healthy, higher quality, and flavorful horticultural products. However, despite the demand, it is currently constrained, and the consumer has hardly any access. Besides, the current market is looking for innovative products as a diversity source for a standardized market occupied by few varieties. Faced with this situation, the project 'Organic Production of Foodstuffs linked to the Aragonese Territory' will carry out actions that will allow the recovery of traditional products. ","aragon, demand, project, foodstuffs, territory","http://www.wikidata.org/entity/Q4040, http://www.wikidata.org/entity/Q4402708, http://www.wikidata.org/entity/Q170584, http://www.wikidata.org/entity/Q5465572, http://www.wikidata.org/entity/Q183366",-1.0,41.0,-3.5,40.2
Challenges,"The main challenge is to guarantee sustainability in its triple economic, social, and ecological aspects and maintain a solid and flexible collaboration between the institutional and private actors that support the project and articulate an effective interconnection between the different activities promoted by the project. Extending this model and collaborating with other similar initiatives could reinforce its strategy and make it gain visibility. The support of public funding for rural development policies and the connection with urban consumption environments are opportunities to be successfully developed. Overall the type of challenge faced by this VC is Current. This VC is classified as Innovative.","sustainability, collaboration, project, interconnection, funding","http://www.wikidata.org/entity/Q219416, http://www.wikidata.org/entity/Q1145523, http://www.wikidata.org/entity/Q170584, http://www.wikidata.org/entity/Q1665949, http://www.wikidata.org/entity/Q6055890",-0.5516152141837889,42.550615423417995,-3.5,40.2
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. It is an innovative project in its general strategy of revitalization of rural and mountain areas, with particular attention to areas of natural and cultural interest, which aims to recover traditional varieties, promote organic production and consumption, connect rural and urban areas, generate employment, foster social integration and stimulate forms of public-private cooperation. The innovation is related to New products, New processes, New marketing strategies and New governance systems. The land use systems involved are Cropland. The local assets include Natural, social and cultural.","innovation, marketing, governance","http://www.wikidata.org/entity/Q174165, http://www.wikidata.org/entity/Q39809, http://www.wikidata.org/entity/Q1553864",-0.5516152141837889,42.550615423417995,-3.5,40.2
