title,description,objects,objectlinks,lon,lat,bar_lon,bar_lat
"Scottish Heather honey- heather that is marketed as produced from heather moorland","The MOVING reference member state of this VC (Value Chain) is SCOTLAND HUTTON. The reference MOVING Card ID of this VC is VC 03 UK. The UK has 50% of the heather moorland in the world. Heather honey is one product that is made using this special moorland. Heather is produced across Perth and Kinross . Heather honey is used as both a preserve and within cosmetics such as hand cream and lip balm. Scottish heather Honey is award winning (Scottish great taste gold award) and has been deemed the champagne of preserves due to the terrain and climate of the heather. Heather Hills in Perthshire have 1300 hives with 52million honey bees. They also produce beeswax and costmetics products using teh heather honey. Their net assets for 2020 were roughly £271,000). Scottishheather honey was also teh first product in the UK to be awarded the new British Standards Institution Kitemark for Food Assurance as Honey is one of the world's most copied and fraudulent food products. It also ensures that the honey is safe, sustainable and socially responsible.","scotland, moorland, honey, lip balm, award, perthshire, beeswax, kitemark","http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q1092661, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q1518347, http://www.wikidata.org/entity/Q618779, http://www.wikidata.org/entity/Q1247411, http://www.wikidata.org/entity/Q143739, http://www.wikidata.org/entity/Q6418160",-5.0,57.0,-5.0,57.0
"Mountain landscape and reference chains","The reference mountain chain of this VC is Highlands and Islands (RR9); Eastern Scotland (NUTS2). The reference mountain landscape of this VC is Perth and Kinross. Most of Perth and Kinross is an sparsely populated upland landscape of mountains, lochs and forests, including major rivers (Tay, Earn). The south contains high quality agricultural land and major road and rail links, and the largest settlement of Perth. Like many other parts of the Highlands, this region is popular for tourism and outdoor recreation: it is a relatively accessible area for residents of Scotland's central belt.","scotland, mountain, landscape, perth, central belt","http://www.wikidata.org/entity/Q22, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q107425, http://www.wikidata.org/entity/Q3183, http://www.wikidata.org/entity/Q1053720",-5.0,57.0,-5.0,57.0
"Geography and population","The size of the area (km2) is 5383.724292. The minimum altimetry of the LAU (Local Administrative Unit) is 8. The maximum altimetry of the LAU is 1084. The total population (in thousand) is 151.95. The population density (Inhabitants/km2) in the LAU is 28.22. The population change rate of the LAU in the last 10 years (%) has been 5.25%. The overall regional population density (Inhabitants/km2) is 149.76. The regional population change rate in the last 10 years (%) has been 6.86%.","population density, altimetry, population","https://www.wikidata.org/entity/Q22856, https://www.wikidata.org/entity/Q1309100, https://www.wikidata.org/entity/Q2625603",-3.8236190097072567,56.56674045279443,-5.0,57.0
"Income and gross value added","The average per capita income (EUR/year) [Province] is 24365.68. The total Gross Value Added (GVA) (EUR million/year) [Province] is 7894.11. The primary sector share of total GVA/year [Province] is 3.06%. The secondary sector share of total GVA/year [Province] is 30.77%. The tertiary sector share of total GVA/year [Province] is 66.17%. The per capita income (EUR/year) [Region] is 23107.90. The total Gross Value Added (GVA) (EUR million/year) [Region] is 65311.8. The primary sector share of total GVA/year [Region] is 1.23%. The secondary sector share of total GVA/year [Region] is 18.06%. The tertiary sector share of total GVA/year [Region] is 80.72%.","gross value added, tertiary sector of the economy, secondary sector of the economy, primary sector of the economy","https://www.wikidata.org/entity/Q994873, https://www.wikidata.org/entity/Q55638, https://www.wikidata.org/entity/Q55639, https://www.wikidata.org/entity/Q55640",-3.8236190097072567,56.56674045279443,-5.0,57.0
Tourism,"The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 21499. The regional (Region) share of total BPs/year is 26.29%. The number of agricultural holdings in the LAU is 3635. The nearest settlement with population over 100000 (km) is 35.2. In this region protected areas are present.","tourism industry",https://www.wikidata.org/entity/Q9323634,-3.8236190097072567,56.56674045279443,-5.0,57.0
Employment,"The primary sector share of total employment/year [Province] is 4.46%. The secondary sector share of total employment/year [Province] is 16.96%. The tertiary sector share of total employment/year [Province] is 78.57%. The primary sector share of total employment/year [Region] is 1.65%. The secondary sector share of total employment/year [Region] is 14.49%. The tertiary sector share of total employment/year [Region] is 83.86%.","employment, tertiary sector of the economy, secondary sector of the economy, primary sector of the economy","https://www.wikidata.org/entity/Q656365, https://www.wikidata.org/entity/Q55638, https://www.wikidata.org/entity/Q55639, https://www.wikidata.org/entity/Q55640",-3.8236190097072567,56.56674045279443,-5.0,57.0
"Interest on this VC","Scottish Heather honey is award-winning and known as the Champagne of honeys due to the geographical location of the hives, terrain and climate. Relies on the mountainous terrain and climate of the area for the quality of the honey. Several examples including www.heatherhills.co.uk. Winner of Scottish 'great taste gold award'. Heather Hills honey lies within Perth and Kinross LAU1. Heather Hills farm have been using traditional collection and processing methods since 1945 in opposition to bigger producers. Also sells products online and other heather honey producers have branched out into skincare and cosmetics using the honey too (i.e. www.nobleisle.com). Scottish Heather Honey has been found to be just as effective as Manuka Honey in fighting bacteria in wounds.","honey, award, champagne, terrain, climate, farm, bacteria","http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q618779, http://www.wikidata.org/entity/Q134862, http://www.wikidata.org/entity/Q186131, http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q131596, http://www.wikidata.org/entity/Q10876",-3.8236190097072567,56.56674045279443,-5.0,57.0
"Key local assets","Natural assets include maintaining the terrain and climate (and heather) to ensure the bees produce the same quality of honey and have the same ability to room. Currently Heather Hills have 1300 hives (52 million honey bees) and their bees can roam for 5 miles radius from their hives. Cultural assets include the use of traditional knowledge for the means of production and processing to ensure goodness of the honey is maintained during harvesting, separating and bottling. Social assets include 8 direct employees in the area including a 'Honey Sommelier', but there are wider assets and employment figures when not solely considering heather hills company. ","terrain, climate, honey, room, knowledge, means of production, sommelier, employment","http://www.wikidata.org/entity/Q186131, http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q10987, http://www.wikidata.org/entity/Q180516, http://www.wikidata.org/entity/Q9081, http://www.wikidata.org/entity/Q260747, http://www.wikidata.org/entity/Q191493, http://www.wikidata.org/entity/Q656365",-3.8236190097072567,56.56674045279443,-5.0,57.0
Challenges,"Challenges from changing climate may impact on the quality of the product. Uses traditional methods of collection which are more costly/ less economically efficient. Overall the type of challenge faced by this VC is Current and predicted. This VC is classified as Traditional and Innovative.",,,-3.8236190097072567,56.56674045279443,-5.0,57.0
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Uses innovative traditional methods of processing the honey and makes sure hives have a lot of space to ensure a quality product. First food product to attain BCI kitemark in UK. The innovation is related to New products, New processes and New marketing strategies. The land use systems involved are Natural land. The local assets include Natural, Social and Cultural.","innovation, kitemark, marketing","http://www.wikidata.org/entity/Q174165, http://www.wikidata.org/entity/Q6418160, http://www.wikidata.org/entity/Q39809",-3.8236190097072567,56.56674045279443,-5.0,57.0
