title,description,objects,objectlinks,lon,lat,bar_lon,bar_lat
"Almenland Stollenkäse (transl.: Almenland mining tunnel cheese)","The MOVING reference member state of this VC (Value Chain) is AUSTRIA. The reference MOVING Card ID of this VC is VC 02 AT. The Almenland small local diary produces various types of cheese (cow, sheep, goat all milk from the region: pasture farming and hay), which then is further processed by the Almenland Stollenkäse GmbH, which ten is sold mainly in Austria and South of Germany, but also internationally. The cheese is sold via small delicacy shops, supermarkets and through a web shop. The cheese is branded as Almenland product.","austria, germany, diary, cheese, sheep, goat, milk, pasture, hay","http://www.wikidata.org/entity/Q40, http://www.wikidata.org/entity/Q183, http://www.wikidata.org/entity/Q185598, http://www.wikidata.org/entity/Q10943, http://www.wikidata.org/entity/Q7368, http://www.wikidata.org/entity/Q2934, http://www.wikidata.org/entity/Q8495, http://www.wikidata.org/entity/Q30121, http://www.wikidata.org/entity/Q336989",14.0,48.0,14.0,48.0
"Mountain landscape and reference chains","The reference mountain chain of this VC is RR 11, Austrian Alps. The reference mountain landscape of this VC is Weiz (No: 617). The region Almenland (transl.: Styrian alpine pasture region) is one of the biggest connected pasture-regions in Europe (total 125 pastures, 36,6 km2). The pasture are between 1.200 and 1.500 m above sea level. The climate is characterized as humid, having a lot of thunderstorms. The rock formation is diverse, primarily limestone, further: phyllite, slate and greywacke.","alps, europe, weiz, pasture, limestone, phyllite, slate, greywacke","http://www.wikidata.org/entity/Q1286, http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q875641, http://www.wikidata.org/entity/Q30121, http://www.wikidata.org/entity/Q23757, http://www.wikidata.org/entity/Q731880, http://www.wikidata.org/entity/Q207079, http://www.wikidata.org/entity/Q917545",10.0,46.0,14.0,48.0
"Geography and population","The size of the area (km2) is 1098. The minimum altimetry of the LAU (Local Administrative Unit) is 464. The maximum altimetry of the LAU is 1720. The total population (in thousand) is 90.654. The population density (Inhabitants/km2) in the LAU is 82.56. The population change rate of the LAU in the last 10 years (%) has been 3.68%. The overall regional population density (Inhabitants/km2) is 76.28. The regional population change rate in the last 10 years (%) has been 3.30%.","population density, altimetry, population","https://www.wikidata.org/entity/Q22856, https://www.wikidata.org/entity/Q1309100, https://www.wikidata.org/entity/Q2625603",15.648804607839635,47.20873958185875,14.0,48.0
"Income and gross value added","The average per capita income (EUR/year) [Province] is 21444. The total Gross Value Added (GVA) (EUR million/year) [Province] is 8141. The primary sector share of total GVA/year [Province] is 11.77%. The secondary sector share of total GVA/year [Province] is 32.50%. The tertiary sector share of total GVA/year [Province] is 55.73%. The per capita income (EUR/year) [Region] is 21539. The total Gross Value Added (GVA) (EUR million/year) [Region] is 43050. The primary sector share of total GVA/year [Region] is 0.84%. The secondary sector share of total GVA/year [Region] is 35.12%. The tertiary sector share of total GVA/year [Region] is 64.04%.","gross value added, tertiary sector of the economy, secondary sector of the economy, primary sector of the economy","https://www.wikidata.org/entity/Q994873, https://www.wikidata.org/entity/Q55638, https://www.wikidata.org/entity/Q55639, https://www.wikidata.org/entity/Q55640",15.648804607839635,47.20873958185875,14.0,48.0
Tourism,"The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 4310. The regional (Region) share of total BPs/year is 2.77%. The number of agricultural holdings in the LAU is 4555. The nearest settlement with population over 100000 (km) is 30. In this region protected areas are present.","tourism industry",https://www.wikidata.org/entity/Q9323634,15.648804607839635,47.20873958185875,14.0,48.0
Employment,"The primary sector share of total employment/year [Province] is 11.55%. The secondary sector share of total employment/year [Province] is 29.94%. The tertiary sector share of total employment/year [Province] is 58.50%. The primary sector share of total employment/year [Region] is 5.55%. The secondary sector share of total employment/year [Region] is 26.47%. The tertiary sector share of total employment/year [Region] is 67.99%.","employment, tertiary sector of the economy, secondary sector of the economy, primary sector of the economy","https://www.wikidata.org/entity/Q656365, https://www.wikidata.org/entity/Q55638, https://www.wikidata.org/entity/Q55639, https://www.wikidata.org/entity/Q55640",15.648804607839635,47.20873958185875,14.0,48.0
"Interest on this VC","14 different types of cheese from cow, sheep and goat made of only local hey milk is matured in a former silver mine 100m deep in the mountain. It was initiated by an enthusiastic cheese lover, who turned his passion into a job, bought the 'pit house' in 2009 and had a 270 m tunnel built into the mountain and converted the 'pit house' into a 'cheese workshop'. The cheese is produced by the local Almenland dairy. Moreover it is well embedded in regional activities, and sold under the Almenland umbrella quality brand. It contributes to the touristic programme by means of guided tours and educational programmes, where visitors learn about the cheese, the maturation process, the history of the company and the Almenland region. Cheese tastings are offered as well.","cheese, sheep, goat, milk, silver, mountain, job, tunnel, house, workshop, dairy, umbrella, history","http://www.wikidata.org/entity/Q10943, http://www.wikidata.org/entity/Q7368, http://www.wikidata.org/entity/Q2934, http://www.wikidata.org/entity/Q8495, http://www.wikidata.org/entity/Q1090, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q192581, http://www.wikidata.org/entity/Q44377, http://www.wikidata.org/entity/Q3947, http://www.wikidata.org/entity/Q656720, http://www.wikidata.org/entity/Q637776, http://www.wikidata.org/entity/Q41607, http://www.wikidata.org/entity/Q309",15.648804607839635,47.20873958185875,14.0,48.0
"Key local assets","The initiative perfectly fits into the Almenland 'Genussregion ( region of culinary delight : promoting local food specialities; quality standards set by the AgrarMarkt Austria); it adds value to the milk producing sector in the area; cooperation with the tourist sector is of mutual benefit; cooperation with other local Almenland producers: the company's online marketing platform does not only sell the cheese, but various (nearly all) other Almenland products. ","austria, food, milk, cooperation, cheese","http://www.wikidata.org/entity/Q40, http://www.wikidata.org/entity/Q2095, http://www.wikidata.org/entity/Q8495, http://www.wikidata.org/entity/Q380962, http://www.wikidata.org/entity/Q10943",14.0,48.0,14.0,48.0
Challenges,"As the cheese production relies exclusively on milk from the Almenland, challenges in milk production also affect this initiative. Predicted changes in climate (extreme weather conditions: drought, heavy rain) are likely to have effects on the feedbase for this pasture based meat production as the vegetation might change, and the cultivation of feed for the winter time might change as well. An increasing wastage of alpine pasture areas might demand in future for adjusting the pasture intensity and to significantly improve the quality of the forage plant growth. Another challenge refers to upscaling: the quantity of production is limited, while at the same time the demand is increasing also internationally. Overall the type of challenge faced by this VC is Predicted. This VC is classified as Traditional and Innovative.","cheese, milk, climate, weather, drought, rain, pasture, meat, vegetation, winter, demand, plant","http://www.wikidata.org/entity/Q10943, http://www.wikidata.org/entity/Q8495, http://www.wikidata.org/entity/Q7937, http://www.wikidata.org/entity/Q11663, http://www.wikidata.org/entity/Q43059, http://www.wikidata.org/entity/Q7925, http://www.wikidata.org/entity/Q30121, http://www.wikidata.org/entity/Q10990, http://www.wikidata.org/entity/Q187997, http://www.wikidata.org/entity/Q1311, http://www.wikidata.org/entity/Q4402708, http://www.wikidata.org/entity/Q756",15.648804607839635,47.20873958185875,14.0,48.0
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Specific processing: the cheese is matured in the tunnel of the former silver mine. Some types for a quite long time (1.5 years); the cheese is only mad from local hey milk, and many different types of cheese are produced. Participation in international cheese competitions: several awards have been achieved: e.g. the 'Arzberger Ursteirer' was even vice world champion in the USA. The innovation is related to New products, New processes and New marketing strategies. The land use systems involved are pasture farming. The local assets include Natural.","innovation, cheese, milk, marketing","http://www.wikidata.org/entity/Q174165, http://www.wikidata.org/entity/Q10943, http://www.wikidata.org/entity/Q8495, http://www.wikidata.org/entity/Q39809",15.648804607839635,47.20873958185875,14.0,48.0
