title,description,objects,objectlinks,lon,lat,bar_lon,bar_lat
"Rosehip wine","The MOVING reference member state of this VC (Value Chain) is CZECH REPUBLIC. The reference MOVING Card ID of this VC is VC 16 CZ. A family (better to say unmarried couple) produce exlusive alcoholic drink of fruit wine type. It uses rosehips which are traditionally processed for tea. Wine is a sort of alternative product (if thinking tea from rosehip is mainly produced) using references to mountains (e.g. clean air).","wine, czech republic, drink, fruit wine, tea","http://www.wikidata.org/entity/Q282, http://www.wikidata.org/entity/Q213, http://www.wikidata.org/entity/Q40050, http://www.wikidata.org/entity/Q633625, http://www.wikidata.org/entity/Q6097",16.0,49.5,16.0,50.0
"Mountain landscape and reference chains","The reference mountain chain of this VC is Jeseniky mountains. The reference mountain landscape of this VC is LAU 1 Jeseník. Mountain Reference Landscape (LAU 1 - Vsetín) is the area with high share of highlands and forests. The Reference Landscape includes the nature protected area, which is the largest in the Czech Republic (555 km2). The most valuable asset of the Reference Landscape is the unique nature. The Reference Landscape thus provide very attractive conditions for tourism. The nature protected area located in the region is considered one of the most valuable locations in Europe. The landscape is historically known for extensive farming in perennial grassland, namely sheep and cattle.","czech republic, europe, mountain, landscape, vsetín, nature, protected area, grassland","http://www.wikidata.org/entity/Q213, http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q107425, http://www.wikidata.org/entity/Q513417, http://www.wikidata.org/entity/Q7860, http://www.wikidata.org/entity/Q473972, http://www.wikidata.org/entity/Q1006733",16.0,49.5,16.0,50.0
"Geography and population","The size of the area (km2) is 719. The minimum altimetry of the LAU (Local Administrative Unit) is 320. The maximum altimetry of the LAU is 1423. The total population (in thousand) is 37.968. The population density (Inhabitants/km2) in the LAU is 52.81. The population change rate of the LAU in the last 10 years (%) has been -7.97%. The overall regional population density (Inhabitants/km2) is 131.62. The regional population change rate in the last 10 years (%) has been -1.49%.","population density, altimetry, population","https://www.wikidata.org/entity/Q22856, https://www.wikidata.org/entity/Q1309100, https://www.wikidata.org/entity/Q2625603",17.231573357187376,50.21338669391372,16.0,50.0
"Income and gross value added","The average per capita income (EUR/year) [Province] is 9183.58. The total Gross Value Added (GVA) (EUR million/year) [Province] is 9185.97. The primary sector share of total GVA/year [Province] is 3.30%. The secondary sector share of total GVA/year [Province] is 40.40%. The tertiary sector share of total GVA/year [Province] is 56.30%. The per capita income (EUR/year) [Region] is 9335.88. The total Gross Value Added (GVA) (EUR million/year) [Region] is 18439.35. The primary sector share of total GVA/year [Region] is 2.97%. The secondary sector share of total GVA/year [Region] is 45.43%. The tertiary sector share of total GVA/year [Region] is 51.60%.","gross value added, tertiary sector of the economy, secondary sector of the economy, primary sector of the economy","https://www.wikidata.org/entity/Q994873, https://www.wikidata.org/entity/Q55638, https://www.wikidata.org/entity/Q55639, https://www.wikidata.org/entity/Q55640",17.231573357187376,50.21338669391372,16.0,50.0
Tourism,"The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 28371. The regional (Region) share of total BPs/year is 0.49%. The number of agricultural holdings in the LAU is 2387. The nearest settlement with population over 100000 (km) is 110. In this region protected areas are present.","tourism industry",https://www.wikidata.org/entity/Q9323634,17.231573357187376,50.21338669391372,16.0,50.0
Employment,"The primary sector share of total employment/year [Province] is 4.29%. The secondary sector share of total employment/year [Province] is 42.68%. The tertiary sector share of total employment/year [Province] is 53.01%. The primary sector share of total employment/year [Region] is 3.24%. The secondary sector share of total employment/year [Region] is 45.99%. The tertiary sector share of total employment/year [Region] is 50.77%.","employment, tertiary sector of the economy, secondary sector of the economy, primary sector of the economy","https://www.wikidata.org/entity/Q656365, https://www.wikidata.org/entity/Q55638, https://www.wikidata.org/entity/Q55639, https://www.wikidata.org/entity/Q55640",17.231573357187376,50.21338669391372,16.0,50.0
"Interest on this VC","Regional label, e-shop and raw food (drink) product. Wine (6-7 month to be ready for sale) is produced from rosehips harvested (dryied after harvest) on the hillsides of Jesenik spa (local rosehips). 100 % hand made work produced by family business. The only large scale producer of rosehip wine made in Czechia and Europe (two quality medails from USA). Non-filtered. The VC demonstrates how exclusive (unique) mountain product might address also global arena (awards in USA), although it is made out of rosehip which grows everywhere. The VC utilised the reference to mountains (clean air) in term of specific rosehip attribute. Simple production necessitates to know amount of suggar to be added. No additives to make wine are used to be trully regional product. Only hand made production and links to spa industry. Marketing uses references to natural landscape of the mountains.","europe, food, drink, wine, month, harvest, spa, business, mountain, arena","http://www.wikidata.org/entity/Q46, http://www.wikidata.org/entity/Q2095, http://www.wikidata.org/entity/Q40050, http://www.wikidata.org/entity/Q282, http://www.wikidata.org/entity/Q5151, http://www.wikidata.org/entity/Q213753, http://www.wikidata.org/entity/Q1341387, http://www.wikidata.org/entity/Q4830453, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q641226",9.14062,48.690959,16.0,50.0
"Key local assets","Rosehips are everywhere, they are used to make tea. This VC is an attempt to make wine out of them. The specificity is not in the rosehips but in the way of what is the final product out of them. ",tea,http://www.wikidata.org/entity/Q6097,17.231573357187376,50.21338669391372,16.0,50.0
Challenges,"Result of the search for exclusive fruit wine of the family (attempted to produce normal fuirt wines and finaly found roseship wine which is rich in flavour - it makes its exlusivenss). Utilize references to 'the clearest air in Czechia' and famous Jesenik spa (Priessnitz sap - V. Priesnitz was the founder of natural healing - healing though manual work, frech air and clear mouninit water). Example how regional product of alternative type (not normal wine but rosehip wine) can be attractive outside the region. Sold as exlusive products for gifts (in spa). Exslusiveness, uniquess. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.","fruit wine, wine, spa","http://www.wikidata.org/entity/Q633625, http://www.wikidata.org/entity/Q282, http://www.wikidata.org/entity/Q1341387",17.231573357187376,50.21338669391372,16.0,50.0
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. The innovation is the result of search for exclusive fruit wine (produced not from traditional fruits but from rosehips). As such is turned the understaning of what is exclusive fruit wine in terms of hand-mane and long time (8 month) to be metured. It is a new product for sale. The innovation is related to New products. The land use systems involved are rosehip bush. The local assets include Natural and cultural.","innovation, fruit wine, fruit, wine","http://www.wikidata.org/entity/Q174165, http://www.wikidata.org/entity/Q633625, http://www.wikidata.org/entity/Q1364, http://www.wikidata.org/entity/Q282",17.231573357187376,50.21338669391372,16.0,50.0
