title,description,objects,objectlinks,lon,lat,bar_lon,bar_lat
"Herb liquers","The MOVING reference member state of this VC (Value Chain) is CZECH REPUBLIC. The reference MOVING Card ID of this VC is VC 10 CZ. Herb liquers are not a mainstream product. The producers operate on a niche market. The producers do not have to be located in the region, but mostly they are. The herb liquers are used for the promotion of the regions identity. Herb liquers are sold through eshops, farmers markets, direct selling or other specialized shops.","czech republic, herb, niche market, direct selling","http://www.wikidata.org/entity/Q213, http://www.wikidata.org/entity/Q207123, http://www.wikidata.org/entity/Q1758705, http://www.wikidata.org/entity/Q962382",16.0,49.5,16.0,50.0
"Mountain landscape and reference chains","The reference mountain chain of this VC is Giant Mountains. The reference mountain landscape of this VC is LAU 1 Trutnov. LAU 1 - Trutnov is the largest district within the NUTS 3 Kralovehradecky. The landscape of the region is very diverse with large differences in altitude. Such landscape makes the region less favorable for agricultural activities. 43,2% of the region covers agricultural land. Approximately a half of the agricultural land is arable land (53%). There is also a high share of perennial grassland in the region (41,6%). Forest land covers 46,9% of the region and this is the highest share within the NUTS2. The region includes the highest mountains of the Czech Republic (Giant Mountains) with the highest peak 1602 meters above s.l. The area of the mountains inlcude the National Park (with 385 km2).","czech republic, mountain, landscape, trutnov, altitude, arable land, grassland, forest, park","http://www.wikidata.org/entity/Q213, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q107425, http://www.wikidata.org/entity/Q320950, http://www.wikidata.org/entity/Q190200, http://www.wikidata.org/entity/Q843920, http://www.wikidata.org/entity/Q1006733, http://www.wikidata.org/entity/Q4421, http://www.wikidata.org/entity/Q22698",15.912798547,50.561045737,16.0,50.0
"Geography and population","The size of the area (km2) is 1146.78. The minimum altimetry of the LAU (Local Administrative Unit) is 263. The maximum altimetry of the LAU is 1603. The total population (in thousand) is 117.978. The population density (Inhabitants/km2) in the LAU is 102.87. The population change rate of the LAU in the last 10 years (%) has been -1.84%. The overall regional population density (Inhabitants/km2) is 121.79. The regional population change rate in the last 10 years (%) has been 0.44%.","population density, altimetry, population","https://www.wikidata.org/entity/Q22856, https://www.wikidata.org/entity/Q1309100, https://www.wikidata.org/entity/Q2625603",15.924201918763712,50.571950380372435,16.0,50.0
"Income and gross value added","The average per capita income (EUR/year) [Province] is 10130.69. The total Gross Value Added (GVA) (EUR million/year) [Province] is 9173.35. The primary sector share of total GVA/year [Province] is 4.50%. The secondary sector share of total GVA/year [Province] is 40.50%. The tertiary sector share of total GVA/year [Province] is 55.10%. The per capita income (EUR/year) [Region] is 9762.62. The total Gross Value Added (GVA) (EUR million/year) [Region] is 23148.69. The primary sector share of total GVA/year [Region] is 3.29%. The secondary sector share of total GVA/year [Region] is 46.85%. The tertiary sector share of total GVA/year [Region] is 49.90%.","gross value added, tertiary sector of the economy, secondary sector of the economy, primary sector of the economy","https://www.wikidata.org/entity/Q994873, https://www.wikidata.org/entity/Q55638, https://www.wikidata.org/entity/Q55639, https://www.wikidata.org/entity/Q55640",15.924201918763712,50.571950380372435,16.0,50.0
Tourism,"The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 55419. The regional (Region) share of total BPs/year is 0.45%. The number of agricultural holdings in the LAU is 1759. The nearest settlement with population over 100000 (km) is 100. In this region protected areas are present.","tourism industry",https://www.wikidata.org/entity/Q9323634,15.924201918763712,50.571950380372435,16.0,50.0
Employment,"The primary sector share of total employment/year [Province] is 5.41%. The secondary sector share of total employment/year [Province] is 39.27%. The tertiary sector share of total employment/year [Province] is 55.33%. The primary sector share of total employment/year [Region] is 3.80%. The secondary sector share of total employment/year [Region] is 59.94%. The tertiary sector share of total employment/year [Region] is 36.26%.","employment, tertiary sector of the economy, secondary sector of the economy, primary sector of the economy","https://www.wikidata.org/entity/Q656365, https://www.wikidata.org/entity/Q55638, https://www.wikidata.org/entity/Q55639, https://www.wikidata.org/entity/Q55640",15.924201918763712,50.571950380372435,16.0,50.0
"Interest on this VC","The VC aims on production of herb liquers of various flavours. The liquers are presented as a regional product. The VC is utilizes symbolic assets of the region. Alhough this product is not unique of mountain regions, it is a great example of utilizing natural and symbolic values associated with the region. In order to generate an unique selling proposition, the liquers are often marketing as a special regional product.","herb, mountain, unique selling proposition","http://www.wikidata.org/entity/Q207123, http://www.wikidata.org/entity/Q8502, http://www.wikidata.org/entity/Q963465",15.924201918763712,50.571950380372435,16.0,50.0
"Key local assets","More important than the natural assets (that can be fairly easily substituted) is the social construction of quality that is used in marketing. For this purpose the producers refer to traditional knowledge embedded in the region, their product labels refer to cultural traits associated with the mountain area. The symbolic value refering to the mountains is what distingusihes the product from other similar products. ","knowledge, mountain","http://www.wikidata.org/entity/Q9081, http://www.wikidata.org/entity/Q8502",15.924201918763712,50.571950380372435,16.0,50.0
Challenges,"Herb liquers are sold on mainstream food markets that are highly competetive. Main challenge for the given VC is associated with valorization of the product and with a marketing strategy. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional.","marketing, strategy","http://www.wikidata.org/entity/Q39809, http://www.wikidata.org/entity/Q185451",15.924201918763712,50.571950380372435,16.0,50.0
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Natural land. The local assets include Natural and cultural.",innovation,http://www.wikidata.org/entity/Q174165,15.924201918763712,50.571950380372435,16.0,50.0
"Concluding remarks","The VC is not so important in terms of the use of natural (tangible) resources, but it is a typical example of the VC that is embedded in mountain region.",mountain,http://www.wikidata.org/entity/Q8502,15.924201918763712,50.571950380372435,16.0,50.0
